Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

03:01:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:01:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:01:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:01:31 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
03:01:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:01:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:01:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:01:35 AM     all      0.26      0.00      0.13      0.13      0.13     99.36
03:01:36 AM     all      0.13      0.00      0.26      0.39      0.26     98.95
03:01:37 AM     all      0.13      0.00      0.52      0.13      0.13     99.08
03:01:38 AM     all      0.66      0.00      0.13      0.39      0.13     98.69
03:01:39 AM     all      0.39      0.00      0.52      0.26      0.26     98.56
03:01:40 AM     all      0.39      0.00      0.26      0.26      0.26     98.82
03:01:41 AM     all      0.26      0.00      0.52      4.33      0.26     94.63
03:01:42 AM     all      0.40      0.00      0.26      1.71      0.13     97.50
03:01:43 AM     all      0.39      0.00      0.53      0.13      0.26     98.69
03:01:44 AM     all      0.52      0.00      0.91      0.52      0.13     97.91
03:01:45 AM     all      0.13      0.00      0.53      0.13      0.26     98.95
03:01:46 AM     all      0.39      0.00      0.39      0.26      0.26     98.69
03:01:47 AM     all      0.13      0.00      0.13      0.26      0.26     99.21
03:01:48 AM     all      0.39      0.00      0.53      0.39      0.13     98.55
03:01:49 AM     all      0.26      0.00      0.53      0.13      0.26     98.82
03:01:50 AM     all      0.65      0.00      0.52      0.39      0.26     98.17
03:01:51 AM     all      0.26      0.00      0.53      0.26      0.26     98.68
03:01:52 AM     all      0.53      0.00      0.39      0.53      0.13     98.42
03:01:53 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:01:54 AM     all      0.52      0.00      0.26      0.39      0.13     98.69
03:01:55 AM     all      0.65      0.00      0.39      0.13      0.26     98.56
03:01:56 AM     all      0.13      0.00      0.26      0.79      0.13     98.68
03:01:57 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:01:58 AM     all      0.26      0.00      0.40      0.26      0.26     98.81
03:01:59 AM     all      0.26      0.00      0.40      0.26      0.13     98.95
03:02:00 AM     all      0.26      0.00      0.39      0.52      0.39     98.43
03:02:01 AM     all      0.39      0.00      0.26      0.26      0.13     98.95
