Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

12:21:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:21:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:21:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:21:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:21:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:21:10 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
12:21:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:21:12 AM     all      0.00      0.00      0.13     11.29      0.13     88.46
12:21:13 AM     all      0.63      0.00      0.38     12.39      0.13     86.47
12:21:14 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:21:15 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
12:21:16 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:21:17 AM     all      1.13      0.00      0.13     12.67      0.13     85.95
12:21:18 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:21:19 AM     all      0.00      0.00      0.00     12.41      0.13     87.47
12:21:20 AM     all     10.53      0.00      2.16      0.25      0.00     87.06
12:21:21 AM     all     10.47      0.00      2.27      0.38      0.13     86.76
12:21:22 AM     all      9.51      0.00      1.39      3.17      0.13     85.80
12:21:23 AM     all      5.32      0.00      0.76     13.18      0.00     80.74
12:21:24 AM     all      2.53      0.00      0.63     12.50      0.13     84.22
12:21:25 AM     all      2.27      0.00      0.25     12.34      0.13     85.01
12:21:26 AM     all      1.01      0.00      0.38     12.56      0.00     86.06
12:21:27 AM     all      1.88      0.00      1.13     12.94      0.25     83.79
12:21:28 AM     all      1.26      0.00      0.13     12.20      0.00     86.42
12:21:29 AM     all      3.28      0.00      0.76     12.88      0.00     83.08
12:21:30 AM     all      1.01      0.00      0.25     12.70      0.13     85.91
12:21:31 AM     all      1.25      0.00      0.13     12.17      0.13     86.32
12:21:32 AM     all      5.46      0.00      1.78      7.11      0.13     85.53
12:21:33 AM     all     10.23      0.00      2.69      0.26      0.00     86.83
12:21:34 AM     all     10.61      0.00      2.30      0.51      0.13     86.45
12:21:35 AM     all     10.47      0.00      2.30      0.51      0.13     86.59
12:21:36 AM     all     11.34      0.00      1.42      0.52      0.13     86.60
12:21:37 AM     all     10.27      0.00      2.44      0.51      0.26     86.52
12:21:38 AM     all     10.47      0.00      1.94      0.52      0.00     87.08
12:21:39 AM     all     10.93      0.00      2.19      0.51      0.13     86.25
12:21:40 AM     all     10.63      0.00      2.43      0.51      0.13     86.30
12:21:41 AM     all     10.94      0.00      1.93      0.51      0.13     86.49
12:21:42 AM     all     10.68      0.00      2.19      0.51      0.13     86.49
12:21:43 AM     all     11.18      0.00      1.54      0.64      0.13     86.50
12:21:44 AM     all     10.55      0.00      2.19      0.51      0.13     86.62
12:21:45 AM     all     10.76      0.00      1.79      1.02      0.13     86.30
12:21:46 AM     all     10.20      0.00      2.55      0.64      0.13     86.48
12:21:47 AM     all      8.33      0.00      1.54      5.64      0.00     84.49
12:21:48 AM     all      2.14      0.00      0.63     12.58      0.25     84.40
12:21:49 AM     all      1.13      0.00      0.25     12.20      0.00     86.42
12:21:50 AM     all      2.40      0.00      0.25     12.74      0.13     84.49
