Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

01:42:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:42:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:25 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
01:42:26 PM     all      9.01      0.00      1.63      0.00      0.00     89.36
01:42:27 PM     all      3.53      0.00      0.63      7.68      0.13     88.04
01:42:28 PM     all      0.13      0.00      0.00     12.55      0.00     87.33
01:42:29 PM     all      1.64      0.00      0.76      9.47      0.13     88.01
01:42:30 PM     all      5.91      0.00      1.16      0.39      0.13     92.42
01:42:31 PM     all      5.69      0.00      1.03      0.52      0.13     92.63
01:42:32 PM     all      6.71      0.00      0.77      0.52      0.13     91.87
01:42:33 PM     all      6.71      0.00      0.65      0.65      0.13     91.87
01:42:34 PM     all      5.71      0.00      1.04      0.52      0.13     92.61
01:42:35 PM     all      6.47      0.00      1.16      0.65      0.13     91.59
01:42:36 PM     all     12.85      0.00      1.29      0.64      0.26     84.96
01:42:37 PM     all      9.95      0.00      1.16      0.78      0.13     87.98
01:42:38 PM     all      9.80      0.00      1.05      0.78      0.13     88.24
01:42:39 PM     all     11.17      0.00      1.04      0.65      0.13     87.01
01:42:40 PM     all      7.92      0.00      1.04      0.52      0.13     90.39
01:42:41 PM     all      8.55      0.00      1.17      0.52      0.26     89.51
01:42:42 PM     all     10.71      0.00      1.42      0.52      0.13     87.23
01:42:43 PM     all      9.77      0.00      1.69      0.52      0.13     87.89
01:42:44 PM     all     10.51      0.00      1.30      0.78      0.13     87.29
01:42:45 PM     all     11.10      0.00      1.44      0.52      0.13     86.81
01:42:46 PM     all     11.38      0.00      1.16      0.78      0.13     86.55
01:42:47 PM     all     10.12      0.00      1.66      0.77      0.26     87.20
