Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

02:37:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 AM     all      0.64      0.00      0.38      0.13      0.13     98.73
02:37:13 AM     all      1.05      0.00      0.53      0.26      0.26     97.89
02:37:14 AM     all      1.45      0.00      0.26      2.77      0.13     95.38
02:37:15 AM     all      0.93      0.00      0.40      0.40      0.13     98.15
02:37:16 AM     all      1.05      0.00      0.79      0.26      0.26     97.63
02:37:17 AM     all      1.45      0.00      0.66      0.53      0.26     97.11
02:37:18 AM     all      1.31      0.00      0.79      0.53      0.26     97.11
02:37:19 AM     all      1.45      0.00      0.79      1.71      0.26     95.78
02:37:20 AM     all      0.89      0.00      0.51     12.20      0.13     86.28
02:37:21 AM     all      0.51      0.00      0.51     12.60      0.13     86.26
02:37:22 AM     all      0.13      0.00      0.00     12.34      0.00     87.53
02:37:23 AM     all      0.51      0.00      0.38     12.96      0.25     85.90
02:37:24 AM     all      1.31      0.00      1.04      1.31      0.00     96.34
02:37:25 AM     all      2.09      0.00      0.91      0.26      0.26     96.48
02:37:26 AM     all      1.44      0.00      0.79      0.39      0.39     96.99
02:37:27 AM     all      1.31      0.00      0.92      0.13      0.13     97.50
02:37:28 AM     all      1.31      0.00      0.79      0.39      0.26     97.24
02:37:29 AM     all      1.45      0.00      0.66      0.26      0.13     97.50
02:37:30 AM     all      1.18      0.00      0.66      0.26      0.26     97.63
02:37:31 AM     all      1.70      0.00      0.92      0.52      0.13     96.73
02:37:32 AM     all      1.45      0.00      0.66      0.26      0.39     97.24
02:37:33 AM     all      1.45      0.00      0.66      0.26      0.13     97.50
02:37:34 AM     all      1.44      0.00      0.39      0.26      0.26     97.64
02:37:35 AM     all      1.31      0.00      0.66      0.52      0.13     97.38
02:37:36 AM     all      1.57      0.00      0.91      0.13      0.26     97.13
02:37:37 AM     all      1.70      0.00      0.66      0.39      0.13     97.12
02:37:38 AM     all      1.83      0.00      0.39      0.39      0.26     97.12
02:37:39 AM     all      1.57      0.00      0.39      0.26      0.26     97.52
02:37:40 AM     all      1.96      0.00      0.65      0.39      0.00     96.99
02:37:41 AM     all      1.44      0.00      0.92      0.26      0.26     97.12
02:37:42 AM     all      0.52      0.00      0.78     11.13      0.13     87.45
02:37:43 AM     all      0.13      0.00      0.00     12.74      0.13     87.01
02:37:44 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:37:45 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:37:46 AM     all      0.13      0.00      0.13     13.11      0.13     86.51
02:37:47 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:37:48 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
02:37:49 AM     all      0.00      0.00      0.00     12.56      0.00     87.44
02:37:50 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:37:51 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
02:37:52 AM     all      1.41      0.00      0.77      4.62      0.13     93.08
02:37:53 AM     all      1.32      0.00      0.92      0.39      0.13     97.24
02:37:54 AM     all      1.82      0.00      1.17      1.69      0.13     95.19
02:37:55 AM     all      1.04      0.00      1.04      8.46      0.26     89.19
02:37:56 AM     all      2.33      0.00      0.78      0.26      0.13     96.51
02:37:57 AM     all      1.95      0.00      0.91      0.52      0.00     96.63
02:37:58 AM     all      1.82      0.00      0.78      0.39      0.26     96.75
02:37:59 AM     all      1.83      0.00      1.04      0.39      0.13     96.61
02:38:00 AM     all      2.21      0.00      1.04      0.00      0.13     96.62
02:38:01 AM     all      1.57      0.00      0.79      0.39      0.13     97.11
02:38:02 AM     all      1.69      0.00      1.17      0.26      0.26     96.61
02:38:03 AM     all      1.71      0.00      0.79      0.39      0.13     96.98
02:38:04 AM     all      2.21      0.00      1.43      0.13      0.13     96.09
02:38:05 AM     all      1.96      0.00      1.04      0.39      0.13     96.48
02:38:06 AM     all      1.84      0.00      0.66      0.26      0.13     97.11
02:38:07 AM     all      1.83      0.00      1.17      0.26      0.26     96.48
02:38:08 AM     all      1.44      0.00      1.05      0.52      0.13     96.85
02:38:09 AM     all      1.96      0.00      0.92      0.39      0.13     96.60
02:38:10 AM     all      1.31      0.00      1.05      0.39      0.13     97.11
02:38:11 AM     all      1.45      0.00      0.53      0.26      0.13     97.62
02:38:12 AM     all      1.83      0.00      0.78      0.52      0.26     96.60
02:38:13 AM     all      1.96      0.00      1.04      0.26      0.13     96.61
02:38:14 AM     all      1.70      0.00      1.05      0.39      0.13     96.73
02:38:15 AM     all      1.70      0.00      1.05      0.26      0.13     96.86
02:38:16 AM     all      1.45      0.00      0.79      0.13      0.26     97.37
02:38:17 AM     all      1.58      0.00      0.66      0.13      0.13     97.50
02:38:18 AM     all      1.69      0.00      0.91      0.39      0.13     96.88
02:38:19 AM     all      2.19      0.00      1.29      0.26      0.13     96.14
02:38:20 AM     all      1.83      0.00      0.65      4.70      0.26     92.56
02:38:21 AM     all      0.38      0.00      0.51     12.53      0.00     86.57
02:38:22 AM     all      1.81      0.00      0.91      3.10      0.26     93.92
02:38:23 AM     all      2.34      0.00      0.65      0.26      0.00     96.75
02:38:24 AM     all      1.57      0.00      0.78      0.52      0.26     96.86
02:38:25 AM     all      1.30      0.00      1.04      0.26      0.13     97.27
02:38:26 AM     all      1.31      0.00      0.92      0.26      0.00     97.52
02:38:27 AM     all      1.03      0.00      0.26      9.79      0.13     88.79
02:38:28 AM     all      0.50      0.00      0.25     12.36      0.13     86.76
02:38:29 AM     all      0.25      0.00      0.13     12.45      0.00     87.17
02:38:30 AM     all      0.13      0.00      0.13     12.33      0.13     87.30
02:38:31 AM     all      0.25      0.00      0.38     12.39      0.00     86.98
02:38:32 AM     all      0.13      0.00      0.00     12.83      0.13     86.92
02:38:33 AM     all      0.63      0.00      0.50     12.61      0.13     86.13
02:38:34 AM     all      0.38      0.00      0.25     12.47      0.00     86.90
02:38:35 AM     all      0.51      0.00      0.00     12.39      0.13     86.98
02:38:36 AM     all      0.13      0.00      0.13     12.64      0.13     86.98
02:38:37 AM     all      0.38      0.00      0.25     12.63      0.13     86.62
02:38:38 AM     all      0.38      0.00      0.51     12.37      0.00     86.73
02:38:39 AM     all      0.38      0.00      0.25     12.31      0.13     86.93
02:38:40 AM     all      0.51      0.00      0.25     12.90      0.00     86.35
02:38:41 AM     all      1.30      0.00      1.04      1.17      0.26     96.22
02:38:42 AM     all      1.31      0.00      0.39     11.78      0.26     86.26
02:38:43 AM     all      1.57      0.00      0.65      1.96      0.13     95.69
02:38:44 AM     all      1.57      0.00      1.05      0.39      0.26     96.73
02:38:45 AM     all      2.35      0.00      0.92      0.39      0.13     96.21
02:38:46 AM     all      1.58      0.00      0.66      0.13      0.26     97.37
02:38:47 AM     all      1.32      0.00      0.53      0.40      0.26     97.49
02:38:48 AM     all      1.83      0.00      0.79      0.39      0.26     96.73
02:38:49 AM     all      1.84      0.00      0.53      0.39      0.13     97.11
02:38:50 AM     all      1.97      0.00      0.79      0.26      0.13     96.85
02:38:51 AM     all      1.58      0.00      0.66      0.92      0.39     96.45
02:38:52 AM     all      1.57      0.00      0.79      0.13      0.26     97.24
02:38:53 AM     all      1.58      0.00      0.53      0.40      0.13     97.36
02:38:54 AM     all      1.44      0.00      0.78      0.26      0.26     97.25
02:38:55 AM     all      1.31      0.00      1.05      0.26      0.13     97.25
02:38:56 AM     all      1.30      0.00      0.78      6.78      0.39     90.74
02:38:57 AM     all      1.05      0.00      0.92      0.26      0.00     97.76
02:38:58 AM     all      1.18      0.00      0.66      0.52      0.26     97.38
02:38:59 AM     all      1.69      0.00      0.78      0.39      0.13     97.01
02:39:00 AM     all      1.56      0.00      0.26      0.13      0.26     97.79
02:39:01 AM     all      1.43      0.00      0.78      0.39      0.13     97.27
02:39:02 AM     all      1.05      0.00      0.78      0.39      0.26     97.52
02:39:03 AM     all      1.95      0.00      1.04      0.39      0.13     96.49
02:39:04 AM     all      1.70      0.00      0.79      0.26      0.13     97.12
02:39:05 AM     all      1.69      0.00      0.78      0.39      0.26     96.87
02:39:06 AM     all      1.57      0.00      0.65      0.26      0.26     97.26
02:39:07 AM     all      1.57      0.00      0.39      0.52      0.00     97.52
02:39:08 AM     all      1.56      0.00      0.78      0.26      0.26     97.14
02:39:09 AM     all      1.69      0.00      0.39      0.26      0.13     97.52
02:39:10 AM     all      1.69      0.00      0.52      0.52      0.13     97.14
02:39:11 AM     all      1.30      0.00      0.91      4.69      0.26     92.83
02:39:12 AM     all      0.38      0.00      0.51     12.37      0.13     86.62
