Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

01:04:29 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:04:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:04:38 PM     all      1.77      0.00      0.13      0.25      0.13     97.72
01:04:39 PM     all     11.07      0.00      1.80      0.90      0.13     86.10
01:04:40 PM     all     11.97      0.00      0.76      0.89      0.13     86.24
01:04:41 PM     all     11.92      0.00      0.64      1.03      0.00     86.41
01:04:42 PM     all     18.75      0.00      1.66      1.15      0.26     78.19
01:04:43 PM     all     18.94      0.00      1.93      0.77      0.00     78.35
01:04:44 PM     all     17.75      0.00      2.59      0.39      0.13     79.15
01:04:45 PM     all     11.88      0.00      0.89      0.89      0.00     86.33
01:04:46 PM     all     20.44      0.00      2.06      0.90      0.13     76.48
01:04:47 PM     all     19.31      0.00      2.06      1.03      0.13     77.48
01:04:48 PM     all     18.31      0.00      2.05      0.90      0.13     78.62
01:04:49 PM     all     17.87      0.00      2.06      1.03      0.13     78.92
01:04:50 PM     all     14.81      0.00      1.02      1.02      0.13     83.01
01:04:51 PM     all     14.38      0.00      2.31      0.51      0.00     82.80
01:04:52 PM     all     18.74      0.00      1.41      0.64      0.00     79.20
01:04:53 PM     all     18.46      0.00      2.31      0.77      0.26     78.21
01:04:54 PM     all     18.66      0.00      1.80      1.03      0.00     78.51
01:04:55 PM     all     18.71      0.00      1.77      0.88      0.13     78.51
01:04:56 PM     all     13.35      0.00      1.13      1.89      0.00     83.63
01:04:57 PM     all     16.71      0.00      1.76      1.01      0.13     80.40
01:04:58 PM     all     18.61      0.00      1.52      1.01      0.00     78.86
01:04:59 PM     all     17.87      0.00      2.28      0.89      0.00     78.96
01:05:00 PM     all     18.81      0.00      1.77      1.01      0.00     78.41
01:05:01 PM     all     18.79      0.00      1.51      0.88      0.13     78.69
01:05:02 PM     all     12.70      0.00      1.13      1.01      0.00     85.16
01:05:03 PM     all     18.08      0.00      1.39      0.76      0.00     79.77
01:05:04 PM     all     18.31      0.00      1.89      1.26      0.00     78.54
01:05:05 PM     all     18.65      0.00      1.53      0.89      0.13     78.80
01:05:06 PM     all     18.70      0.00      1.91      0.89      0.00     78.50
01:05:07 PM     all     18.38      0.00      1.67      0.90      0.00     79.05
01:05:08 PM     all     12.52      0.00      0.38      0.89      0.13     86.08
01:05:09 PM     all     18.25      0.00      2.06      1.03      0.13     78.53
01:05:10 PM     all     18.49      0.00      2.18      2.18      0.13     77.02
01:05:11 PM     all     18.08      0.00      1.79      1.15      0.13     78.85
01:05:12 PM     all     18.77      0.00      1.67      0.77      0.00     78.79
01:05:13 PM     all     17.33      0.00      1.16      0.77      0.13     80.62
01:05:14 PM     all     13.42      0.00      0.76      1.01      0.00     84.81
01:05:15 PM     all     18.31      0.00      1.77      0.88      0.13     78.91
01:05:16 PM     all     15.23      0.00      1.52      6.47      0.00     76.78
01:05:17 PM     all      4.53      0.00      0.25     13.33      0.00     81.89
01:05:18 PM     all      3.90      0.00      0.25     13.73      0.13     81.99
01:05:19 PM     all      3.90      0.00      0.50     12.72      0.00     82.87
01:05:20 PM     all      6.68      0.00      0.50     14.23      0.00     78.59
01:05:21 PM     all      5.93      0.00      0.76     14.75      0.13     78.44
01:05:22 PM     all      4.04      0.00      0.76     12.36      0.00     82.85
01:05:23 PM     all      5.07      0.00      0.38     12.80      0.00     81.75
01:05:24 PM     all      5.43      0.00      0.51     12.63      0.13     81.31
01:05:25 PM     all      5.08      0.00      0.76     13.09      0.00     81.07
01:05:26 PM     all     16.60      0.00      1.92      3.32      0.00     78.16
01:05:27 PM     all     21.46      0.00      2.43      2.55      0.13     73.44
01:05:28 PM     all      1.13      0.00      0.13     11.96      0.13     86.65
01:05:29 PM     all      0.00      0.00      0.00     11.95      0.00     88.05
01:05:30 PM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:05:31 PM     all      6.84      0.00      1.90      5.82      0.00     85.44
01:05:32 PM     all     11.93      0.00      0.63      0.63      0.00     86.80
01:05:33 PM     all     17.49      0.00      1.65      1.01      0.13     79.72
01:05:34 PM     all     20.08      0.00      2.30      0.90      0.00     76.73
01:05:35 PM     all     19.31      0.00      1.02      0.77      0.00     78.90
01:05:36 PM     all     18.93      0.00      1.66      0.77      0.13     78.52
01:05:37 PM     all     13.49      0.00      0.89      1.02      0.00     84.61
01:05:38 PM     all     17.11      0.00      1.15      1.02      0.13     80.59
01:05:39 PM     all     18.39      0.00      1.55      0.78      0.00     79.27
01:05:40 PM     all     18.93      0.00      1.79      1.02      0.26     78.01
01:05:41 PM     all     19.00      0.00      1.54      0.90      0.00     78.56
01:05:42 PM     all     18.06      0.00      1.81      0.90      0.13     79.10
01:05:43 PM     all     12.15      0.00      1.02      0.77      0.13     85.93
01:05:44 PM     all     18.77      0.00      1.54      0.90      0.00     78.79
01:05:45 PM     all     19.67      0.00      2.04      0.77      0.13     77.39
01:05:46 PM     all     18.75      0.00      2.42      0.77      0.13     77.93
01:05:47 PM     all     18.81      0.00      1.55      0.90      0.13     78.61
01:05:48 PM     all     14.74      0.00      1.54      1.03      0.00     82.69
01:05:49 PM     all     15.47      0.00      1.53      0.90      0.13     81.97
01:05:50 PM     all     17.74      0.00      1.93      0.77      0.13     79.43
01:05:51 PM     all     17.59      0.00      2.05      1.03      0.00     79.33
01:05:52 PM     all     18.31      0.00      1.66      0.90      0.13     79.00
01:05:53 PM     all     17.67      0.00      2.82      0.77      0.13     78.62
01:05:54 PM     all     15.27      0.00      1.15      1.02      0.13     82.44
01:05:55 PM     all     15.07      0.00      1.40      0.77      0.13     82.63
01:05:56 PM     all     12.50      0.00      1.80      9.41      0.00     76.29
01:05:57 PM     all      6.59      0.00      0.51     13.43      0.00     79.47
01:05:58 PM     all      6.47      0.00      0.38     12.69      0.13     80.33
01:05:59 PM     all      6.71      0.00      0.63     12.15      0.00     80.51
01:06:00 PM     all      2.90      0.00      0.25     13.64      0.13     83.08
01:06:01 PM     all      7.84      0.00      0.63     14.16      0.00     77.37
01:06:02 PM     all      3.53      0.00      0.25     12.36      0.00     83.86
01:06:03 PM     all      4.04      0.00      0.25     13.49      0.13     82.09
01:06:04 PM     all      7.00      0.00      1.15     12.47      0.13     79.26
01:06:05 PM     all      5.42      0.00      0.63     12.74      0.00     81.21
01:06:06 PM     all     16.94      0.00      1.26      2.53      0.00     79.27
01:06:07 PM     all     20.79      0.00      1.90      0.89      0.00     76.43
01:06:08 PM     all     16.37      0.00      1.01      0.88      0.00     81.74
01:06:09 PM     all     15.51      0.00      1.26      0.88      0.13     82.22
01:06:10 PM     all     18.56      0.00      1.64      1.14      0.00     78.66
01:06:11 PM     all     12.60      0.00      1.40     10.81      0.00     75.19
01:06:12 PM     all      2.64      0.00      0.13     12.47      0.13     84.63
01:06:13 PM     all      7.61      0.00      1.02     12.56      0.00     78.81
01:06:14 PM     all      6.05      0.00      0.38     12.48      0.13     80.96
01:06:15 PM     all      4.93      0.00      0.51     12.39      0.00     82.17
01:06:16 PM     all      5.82      0.00      0.88     13.65      0.13     79.52
01:06:17 PM     all     16.86      0.00      1.42      2.19      0.00     79.54
01:06:18 PM     all     18.77      0.00      2.06      1.03      0.26     77.89
01:06:19 PM     all     15.26      0.00      1.28      0.90      0.00     82.56
01:06:20 PM     all     15.83      0.00      1.29      0.64      0.13     82.11
01:06:21 PM     all     19.97      0.00      2.69      0.90      0.13     76.31
01:06:22 PM     all     11.52      0.00      1.79     11.52      0.00     75.16
01:06:23 PM     all      2.78      0.00      0.13     12.77      0.00     84.32
01:06:24 PM     all      6.46      0.00      0.76     14.07      0.13     78.58
01:06:25 PM     all      1.13      0.00      0.00     12.59      0.13     86.15
01:06:26 PM     all      0.00      0.00      0.00     11.95      0.00     88.05
01:06:27 PM     all      0.00      0.00      0.00      4.14      0.00     95.86
01:06:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:30 PM     all      0.00      0.00      0.12      0.25      0.00     99.62
01:06:31 PM     all      6.50      0.00      1.12      0.00      0.00     92.38
01:06:32 PM     all      6.89      0.00      1.38      3.88      0.00     87.84
01:06:33 PM     all      0.00      0.00      0.13     11.84      0.00     88.04
01:06:34 PM     all      0.00      0.00      0.00     12.06      0.13     87.81
01:06:35 PM     all      0.13      0.00      1.13      6.77      0.00     91.98
01:06:36 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:37 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:38 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:40 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
01:06:41 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:43 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:44 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
01:06:45 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
01:06:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
