Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

07:55:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:55:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:35 PM     all      0.00      0.00      0.00      0.00      0.12     99.88
07:55:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:37 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
07:55:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:39 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
07:55:40 PM     all      3.18      0.00      1.40      0.00      0.00     95.42
07:55:41 PM     all     10.65      0.00      2.28      0.38      0.13     86.57
07:55:42 PM     all     11.46      0.00      1.40      0.25      0.13     86.75
07:55:43 PM     all     11.15      0.00      1.77      0.51      0.13     86.44
07:55:44 PM     all     10.31      0.00      2.54      0.38      0.13     86.64
07:55:45 PM     all     10.67      0.00      2.16      0.64      0.13     86.40
07:55:46 PM     all     10.31      0.00      2.42      0.25      0.00     87.02
07:55:47 PM     all     10.80      0.00      2.03      0.25      0.13     86.79
07:55:48 PM     all     10.67      0.00      2.03      0.51      0.13     86.66
07:55:49 PM     all     10.19      0.00      2.55      0.25      0.00     87.01
07:55:50 PM     all     10.31      0.00      2.42      0.25      0.13     86.90
07:55:51 PM     all     10.93      0.00      1.78      0.51      0.13     86.66
07:55:52 PM     all     10.43      0.00      2.42      0.13      0.00     87.02
07:55:53 PM     all     10.81      0.00      1.91      0.38      0.13     86.77
07:55:54 PM     all     10.55      0.00      2.16      0.38      0.13     86.79
07:55:55 PM     all     10.84      0.00      1.79      0.38      0.13     86.86
07:55:56 PM     all     11.27      0.00      1.52      0.25      0.00     86.96
07:55:57 PM     all     10.18      0.00      2.54      0.25      0.13     86.90
07:55:58 PM     all     10.77      0.00      1.90      0.38      0.00     86.95
07:55:59 PM     all     11.05      0.00      1.40      0.38      0.13     87.04
07:56:00 PM     all     10.62      0.00      2.65      1.01      0.13     85.59
07:56:01 PM     all     10.80      0.00      2.67      1.78      0.00     84.75
07:56:02 PM     all     10.53      0.00      2.03      0.51      0.00     86.93
07:56:03 PM     all     10.61      0.00      2.27      0.25      0.00     86.87
07:56:04 PM     all     10.87      0.00      1.77      0.25      0.13     86.98
07:56:05 PM     all     10.51      0.00      2.15      0.25      0.13     86.96
07:56:06 PM     all     10.76      0.00      1.77      0.63      0.13     86.71
07:56:07 PM     all     10.13      0.00      2.28      0.38      0.13     87.09
07:56:08 PM     all     11.15      0.00      1.39      0.25      0.00     87.20
07:56:09 PM     all     10.27      0.00      2.41      0.38      0.00     86.95
07:56:10 PM     all     11.32      0.00      1.51      0.25      0.13     86.79
07:56:11 PM     all      7.85      0.00      1.39     10.89      0.13     79.75
07:56:12 PM     all      4.92      0.00      0.63     12.99      0.13     81.34
07:56:13 PM     all      2.26      0.00      0.38     12.70      0.13     84.53
07:56:14 PM     all      1.38      0.00      0.13     12.41      0.00     86.09
07:56:15 PM     all      2.52      0.00      0.63     12.47      0.00     84.38
07:56:16 PM     all      2.01      0.00      0.38     12.05      0.13     85.45
07:56:17 PM     all      2.14      0.00      0.50     12.19      0.13     85.05
07:56:18 PM     all      4.05      0.00      0.88     13.15      0.00     81.92
07:56:19 PM     all      2.14      0.00      0.63     12.08      0.00     85.16
07:56:20 PM     all      2.51      0.00      0.38     12.67      0.13     84.32
07:56:21 PM     all      2.52      0.00      0.13     12.22      0.00     85.14
07:56:22 PM     all      2.38      0.00      0.25     12.55      0.13     84.69
07:56:23 PM     all      2.63      0.00      0.25     12.27      0.13     84.73
07:56:24 PM     all      3.40      0.00      0.76     12.48      0.00     83.35
07:56:25 PM     all      2.26      0.00      0.25     12.58      0.13     84.78
07:56:26 PM     all      2.39      0.00      0.50     12.94      0.00     84.17
07:56:27 PM     all      3.40      0.00      0.50     12.22      0.00     83.88
07:56:28 PM     all      3.64      0.00      0.75     12.80      0.13     82.69
07:56:29 PM     all      2.01      0.00      0.63     12.70      0.13     84.53
07:56:30 PM     all      3.15      0.00      1.51     15.37      0.00     79.97
07:56:31 PM     all      1.01      0.00      0.25     23.12      0.13     75.50
07:56:32 PM     all      1.25      0.00      0.25     23.84      0.00     74.65
07:56:33 PM     all      0.00      0.00      0.13     14.64      0.13     85.11
07:56:34 PM     all      0.00      0.00      0.00     12.17      0.00     87.83
07:56:35 PM     all      0.00      0.00      0.00     12.16      0.13     87.72
07:56:36 PM     all      0.00      0.00      0.00     12.19      0.00     87.81
07:56:37 PM     all      0.00      0.00      0.00     12.16      0.13     87.72
07:56:38 PM     all      0.00      0.00      0.00     12.17      0.00     87.83
07:56:39 PM     all      2.14      0.00      1.01     16.46      0.13     80.28
07:56:40 PM     all      0.00      0.00      0.00     16.98      0.00     83.02
07:56:41 PM     all      0.00      0.00      0.00     12.16      0.13     87.72
07:56:42 PM     all      0.00      0.00      0.00     12.17      0.00     87.83
07:56:43 PM     all      0.00      0.00      0.00     12.19      0.00     87.81
07:56:44 PM     all      0.00      0.00      0.00     12.16      0.13     87.72
07:56:45 PM     all      0.00      0.00      0.00     12.17      0.00     87.83
07:56:46 PM     all      0.00      0.00      0.00     12.17      0.13     87.70
07:56:47 PM     all      0.00      0.00      0.00     12.16      0.13     87.72
07:56:48 PM     all      0.00      0.00      0.00     12.17      0.00     87.83
07:56:49 PM     all      1.26      0.00      0.00     17.46      0.13     81.16
07:56:50 PM     all      0.00      0.00      0.00     13.43      0.00     86.57
07:56:51 PM     all      0.00      0.00      0.00     12.17      0.13     87.70
07:56:52 PM     all      0.00      0.00      0.00     12.16      0.00     87.84
07:56:53 PM     all      0.00      0.00      0.00     12.17      0.13     87.70
07:56:54 PM     all      3.40      0.00      0.63     13.10      0.00     82.87
07:56:55 PM     all      4.27      0.00      0.75     12.56      0.13     82.29
07:56:56 PM     all     10.08      0.00      2.77      0.50      0.00     86.65
07:56:57 PM     all     11.19      0.00      1.51      0.63      0.00     86.67
07:56:58 PM     all     10.57      0.00      2.26      0.63      0.13     86.42
07:56:59 PM     all     10.57      0.00      2.26      0.63      0.00     86.54
07:57:00 PM     all     10.21      0.00      2.40      1.64      0.00     85.75
07:57:01 PM     all      6.83      0.00      1.77      7.96      0.13     83.31
07:57:02 PM     all     10.68      0.00      2.26      0.25      0.00     86.81
07:57:03 PM     all     11.21      0.00      1.51      0.25      0.00     87.03
07:57:04 PM     all     10.59      0.00      2.02      0.38      0.13     86.89
07:57:05 PM     all     11.29      0.00      1.76      0.13      0.00     86.83
07:57:06 PM     all     10.58      0.00      2.14      0.38      0.00     86.90
07:57:07 PM     all     10.31      0.00      2.39      0.25      0.13     86.92
07:57:08 PM     all     11.19      0.00      1.64      0.25      0.00     86.92
07:57:09 PM     all     10.55      0.00      2.26      0.25      0.13     86.81
07:57:10 PM     all     10.71      0.00      2.14      0.13      0.00     87.03
07:57:11 PM     all     10.79      0.00      2.13      0.25      0.00     86.83
07:57:12 PM     all     10.87      0.00      1.52      0.25      0.00     87.36
07:57:13 PM     all     10.68      0.00      2.14      0.75      0.13     86.31
07:57:14 PM     all     10.92      0.00      2.01      0.25      0.13     86.70
07:57:15 PM     all     10.69      0.00      2.14      0.25      0.00     86.92
07:57:16 PM     all     10.94      0.00      1.76      0.50      0.00     86.79
07:57:17 PM     all     10.05      0.00      2.14      0.13      0.00     87.69
07:57:18 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
