Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

05:43:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:43:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:15 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
05:43:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:17 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
05:43:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:19 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
05:43:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:22 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
05:43:23 PM     all      0.40      0.00      0.66      0.26      0.26     98.41
05:43:24 PM     all      0.53      0.00      0.53      0.53      0.40     98.02
05:43:25 PM     all      0.53      0.00      0.53      0.93      0.13     97.88
05:43:26 PM     all      0.79      0.00      0.66      0.92      0.53     97.10
05:43:27 PM     all      0.53      0.00      0.40      0.79      0.13     98.15
05:43:28 PM     all      0.79      0.00      0.53      0.79      0.40     97.49
05:43:29 PM     all      0.67      0.00      0.53      0.80      0.27     97.74
05:43:30 PM     all      0.66      0.00      0.66      0.79      0.40     97.48
05:43:31 PM     all      0.53      0.00      0.53      0.93      0.13     97.87
05:43:32 PM     all      1.06      0.00      0.53      0.80      0.27     97.35
05:43:33 PM     all      0.66      0.00      0.66      0.93      0.40     97.35
05:43:34 PM     all      0.93      0.00      0.27      0.80      0.40     97.61
05:43:35 PM     all      0.53      0.00      1.20      0.80      0.27     97.21
05:43:36 PM     all      0.40      0.00      0.53      0.93      0.27     97.87
05:43:37 PM     all      0.93      0.00      0.66      0.93      0.26     97.22
05:43:38 PM     all      0.80      0.00      0.66      0.80      0.40     97.34
05:43:39 PM     all      0.40      0.00      0.93      0.80      0.27     97.60
05:43:40 PM     all      0.66      0.00      0.79      0.79      0.40     97.35
05:43:41 PM     all      0.80      0.00      0.53      0.93      0.27     97.47
05:43:42 PM     all      1.06      0.00      0.92      0.79      0.26     96.97
05:43:43 PM     all      1.06      0.00      0.79      0.79      0.40     96.97
05:43:44 PM     all      0.40      0.00      0.80      0.93      0.27     97.60
05:43:45 PM     all      0.92      0.00      0.79      0.92      0.26     97.10
05:43:46 PM     all      6.81      0.00      2.09      0.92      0.26     89.92
05:43:47 PM     all      7.16      0.00      4.82      4.95      0.13     82.94
05:43:48 PM     all      1.64      0.00     11.00     11.88      0.13     75.35
05:43:49 PM     all      1.41      0.00      7.45      8.47      0.13     82.54
05:43:50 PM     all      0.40      0.00      0.66      0.53      0.40     98.01
05:43:51 PM     all      0.27      0.00      0.80      0.67      0.27     98.00
05:43:52 PM     all      0.66      0.00      0.53      0.93      0.40     97.48
05:43:53 PM     all      0.67      0.00      0.53      0.93      0.27     97.60
05:43:54 PM     all      0.27      0.00      0.67      0.93      0.27     97.87
05:43:55 PM     all      0.80      0.00      0.53      0.80      0.40     97.47
05:43:56 PM     all      0.80      0.00      0.67      0.80      0.27     97.47
05:43:57 PM     all      0.53      0.00      0.66      0.93      0.40     97.47
05:43:58 PM     all      0.40      0.00      0.93      1.06      0.27     97.34
05:43:59 PM     all      0.93      0.00      0.80      0.80      0.27     97.21
05:44:00 PM     all      0.13      0.00      0.93      0.93      0.40     97.62
05:44:01 PM     all      0.53      0.00      0.79      0.79      0.40     97.48
05:44:02 PM     all      0.80      0.00      0.53      0.80      0.27     97.61
05:44:03 PM     all      0.92      0.00      0.92      1.06      0.40     96.70
05:44:04 PM     all      0.93      0.00      0.27      0.80      0.27     97.74
05:44:05 PM     all      0.67      0.00      0.67      0.93      0.27     97.47
05:44:06 PM     all      1.06      0.00      0.79      0.79      0.40     96.95
05:44:07 PM     all      0.53      0.00      0.53      1.06      0.40     97.48
05:44:08 PM     all      0.40      0.00      0.53      0.93      0.27     97.86
05:44:09 PM     all      0.40      0.00      1.32      0.79      0.40     97.09
05:44:10 PM     all      0.53      0.00      0.80      0.80      0.27     97.61
05:44:11 PM     all      0.80      0.00      0.40      0.93      0.27     97.61
05:44:12 PM     all      0.53      0.00      0.80      0.93      0.40     97.34
05:44:13 PM     all      0.53      0.00      0.80      0.80      0.40     97.47
05:44:14 PM     all      0.66      0.00      0.40      1.06      0.27     97.61
05:44:15 PM     all      0.53      0.00      0.40      0.80      0.27     98.00
05:44:16 PM     all      0.79      0.00      0.79      1.06      0.26     97.09
05:44:17 PM     all      0.80      0.00      0.53      0.80      0.40     97.48
05:44:18 PM     all      0.53      0.00      0.66      0.80      0.27     97.74
05:44:19 PM     all      0.66      0.00      1.06      0.92      0.26     97.09
