Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

03:33:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:33:29 AM     all      0.00      0.00      0.00      0.00      0.26     99.74
03:33:30 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:33:31 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:33 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:33:34 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:33:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:36 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:37 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:33:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:39 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:40 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:33:41 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:33:42 AM     all      0.13      0.00      0.00      0.13      0.13     99.61
03:33:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:44 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:33:45 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:47 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:48 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:33:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:50 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:51 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:33:52 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:33:53 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:33:54 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:33:55 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:33:56 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:33:57 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:33:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:33:59 AM     all      0.26      0.00      0.00      0.00      0.13     99.61
03:34:00 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:34:01 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:34:02 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:34:03 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:34:04 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:05 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:34:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:34:07 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:08 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:09 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:34:10 AM     all      0.00      0.00      0.00      0.13      0.13     99.74
03:34:11 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:34:12 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
03:34:13 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:14 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:15 AM     all      0.26      0.00      0.00      0.00      0.00     99.74
03:34:16 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:17 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:34:19 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:20 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:34:21 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:34:22 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:34:23 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
03:34:24 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
