Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

02:23:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:23:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:23:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:23:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:23:40 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
02:23:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:23:42 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:23:43 PM     all      0.00      0.00      0.12      0.00      0.12     99.75
02:23:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:23:45 PM     all      1.30      0.00      0.91      0.26      0.13     97.40
02:23:46 PM     all      2.60      0.00      1.04      0.78      0.26     95.32
02:23:47 PM     all      2.22      0.00      0.91      0.91      0.26     95.69
02:23:48 PM     all      2.34      0.00      1.17      0.91      0.26     95.31
02:23:49 PM     all      2.22      0.00      0.92      0.92      0.39     95.56
02:23:50 PM     all      2.48      0.00      0.91      0.65      0.26     95.69
02:23:51 PM     all      2.59      0.00      1.30      0.78      0.26     95.08
02:23:52 PM     all      3.28      0.00      0.39      0.66      0.26     95.41
02:23:53 PM     all      3.66      0.00      0.92      0.52      0.26     94.64
02:23:54 PM     all      2.89      0.00      0.53      0.66      0.26     95.66
02:23:55 PM     all      4.30      0.00      0.26      0.78      0.26     94.40
02:23:56 PM     all      2.49      0.00      0.79      0.79      0.39     95.55
02:23:57 PM     all      1.97      0.00      0.92      0.92      0.13     96.06
02:23:58 PM     all      4.04      0.00      1.69      0.91      0.26     93.09
02:23:59 PM     all      4.34      0.00      1.45      0.79      0.39     93.03
02:24:00 PM     all      4.83      0.00      1.57      0.78      0.13     92.69
02:24:01 PM     all      4.94      0.00      0.78      0.52      0.26     93.50
02:24:02 PM     all      4.19      0.00      1.18      0.92      0.39     93.32
02:24:03 PM     all      4.72      0.00      1.05      0.66      0.13     93.45
02:24:04 PM     all      4.31      0.00      1.44      0.78      0.52     92.95
02:24:05 PM     all      5.16      0.00      0.53      0.66      0.26     93.39
02:24:06 PM     all      5.10      0.00      0.92      0.78      0.26     92.94
02:24:07 PM     all      4.22      0.00      0.79      0.66      0.26     94.07
02:24:08 PM     all      4.44      0.00      1.44      0.65      0.26     93.20
02:24:09 PM     all      4.06      0.00      1.70      0.92      0.26     93.06
02:24:10 PM     all      4.32      0.00      1.57      0.92      0.26     92.93
02:24:11 PM     all      4.08      0.00      1.05      0.79      0.26     93.82
02:24:12 PM     all      3.78      0.00      1.56      0.91      0.39     93.35
02:24:13 PM     all      2.76      0.00      1.71      0.79      0.13     94.62
02:24:14 PM     all      5.06      0.00      1.69      0.91      0.39     91.96
02:24:15 PM     all      4.46      0.00      1.31      0.79      0.39     93.05
02:24:16 PM     all      4.87      0.00      1.05      1.05      0.26     92.76
02:24:17 PM     all      4.90      0.00      1.42      0.90      0.13     92.65
02:24:18 PM     all     10.59      0.00      2.58      0.90      0.13     85.79
02:24:19 PM     all      7.30      0.00      1.92      6.02      0.13     84.64
02:24:20 PM     all      0.00      0.00      0.00     11.95      0.13     87.92
02:24:21 PM     all      0.00      0.00      0.00     12.06      0.00     87.94
02:24:22 PM     all      0.13      0.00      0.00     12.08      0.00     87.80
02:24:23 PM     all      0.00      0.00      0.00     12.06      0.00     87.94
02:24:24 PM     all      0.00      0.00      0.00     12.05      0.13     87.83
02:24:25 PM     all      0.00      0.00      0.00     12.58      0.00     87.42
02:24:26 PM     all      3.14      0.00      0.92      0.52      0.13     95.29
02:24:27 PM     all      2.09      0.00      1.17      0.52      0.26     95.95
02:24:28 PM     all      1.83      0.00      1.05      0.92      0.26     95.94
02:24:29 PM     all      2.74      0.00      0.65      0.65      0.26     95.69
02:24:30 PM     all      2.48      0.00      0.91      0.91      0.26     95.44
02:24:31 PM     all      1.70      0.00      1.18      0.79      0.39     95.94
02:24:32 PM     all      2.36      0.00      0.92      0.92      0.26     95.55
02:24:33 PM     all      2.48      0.00      1.05      0.92      0.26     95.29
02:24:34 PM     all      2.09      0.00      1.44      0.65      0.26     95.55
02:24:35 PM     all      2.34      0.00      1.43      0.91      0.39     94.93
02:24:36 PM     all      3.13      0.00      1.44      0.91      0.26     94.26
02:24:37 PM     all      4.43      0.00      1.69      0.91      0.13     92.83
02:24:38 PM     all      3.94      0.00      1.31      0.79      0.39     93.57
02:24:39 PM     all      4.45      0.00      1.18      0.92      0.26     93.19
02:24:40 PM     all      4.88      0.00      0.53      0.66      0.26     93.67
02:24:41 PM     all      4.44      0.00      0.78      0.92      0.39     93.46
02:24:42 PM     all      3.81      0.00      0.66      0.92      0.26     94.35
02:24:43 PM     all      3.92      0.00      1.57      0.78      0.26     93.47
02:24:44 PM     all      4.60      0.00      1.18      0.66      0.39     93.17
02:24:45 PM     all      4.87      0.00      0.39      0.79      0.26     93.68
02:24:46 PM     all      4.98      0.00      1.05      0.79      0.39     92.79
02:24:47 PM     all      5.24      0.00      0.79      0.66      0.26     93.05
02:24:48 PM     all      4.73      0.00      1.05      0.66      0.39     93.17
02:24:49 PM     all      4.73      0.00      1.18      0.79      0.13     93.17
02:24:50 PM     all      4.33      0.00      0.92      0.79      0.39     93.57
02:24:51 PM     all      3.84      0.00      0.93      0.66      0.13     94.44
02:24:52 PM     all      3.92      0.00      1.70      0.78      0.26     93.34
02:24:53 PM     all      3.95      0.00      1.18      0.79      0.39     93.68
02:24:54 PM     all      4.35      0.00      1.05      0.66      0.26     93.68
02:24:55 PM     all      4.46      0.00      1.31      1.05      0.26     92.92
02:24:56 PM     all      3.81      0.00      1.84      0.92      0.39     93.04
02:24:57 PM     all      5.01      0.00      0.66      0.79      0.13     93.41
02:24:58 PM     all      4.32      0.00      1.31      0.92      0.26     93.19
02:24:59 PM     all      3.81      0.00      1.18      0.79      0.26     93.96
02:25:00 PM     all      2.61      0.00      1.05      0.78      0.39     95.16
02:25:01 PM     all      4.45      0.00      0.92      0.79      0.13     93.72
02:25:02 PM     all      4.68      0.00      1.43      0.91      0.26     92.73
