Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

03:11:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:11:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:06 AM     all      0.00      0.00      0.00      5.52      0.00     94.48
03:11:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:11:11 AM     all      0.13      0.00      0.00      3.63      0.13     96.12
03:11:12 AM     all      0.00      0.00      0.00      0.12      0.00     99.88
03:11:13 AM     all      0.00      0.00      0.13      0.13      0.00     99.74
03:11:14 AM     all      0.26      0.00      0.39      0.39      0.26     98.69
03:11:15 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:11:16 AM     all      0.26      0.00      0.66      0.13      0.13     98.82
03:11:17 AM     all      0.26      0.00      0.13      0.39      0.26     98.95
03:11:18 AM     all      0.39      0.00      0.26      0.13      0.13     99.08
03:11:19 AM     all      0.26      0.00      0.26      0.39      0.26     98.82
03:11:20 AM     all      0.13      0.00      0.13      0.26      0.13     99.34
03:11:21 AM     all      0.39      0.00      0.52      0.26      0.26     98.56
03:11:22 AM     all      0.26      0.00      0.39      0.13      0.26     98.95
03:11:23 AM     all      0.26      0.00      0.52      0.39      0.13     98.69
03:11:24 AM     all      0.39      0.00      0.13      0.26      0.26     98.95
03:11:25 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:11:26 AM     all      0.13      0.00      0.40      0.26      0.13     99.08
03:11:27 AM     all      0.26      0.00      0.65      0.26      0.26     98.56
03:11:28 AM     all      0.52      0.00      0.39      0.13      0.13     98.82
03:11:29 AM     all      0.26      0.00      0.52      0.39      0.13     98.69
03:11:30 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:11:31 AM     all      0.66      0.00      0.13      0.26      0.26     98.69
03:11:32 AM     all      0.39      0.00      0.26      0.26      0.26     98.82
03:11:33 AM     all      0.26      0.00      0.39      0.26      0.13     98.95
03:11:34 AM     all      0.39      0.00      0.52      0.26      0.26     98.56
03:11:35 AM     all      0.53      0.00      0.13      0.39      0.13     98.82
03:11:36 AM     all      0.26      0.00      0.39      0.52      0.26     98.56
03:11:37 AM     all      0.52      0.00      0.39      0.13      0.13     98.82
03:11:38 AM     all      0.39      0.00      0.26      0.39      0.13     98.82
