Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

12:24:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:24:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:24:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:24:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:24:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:24:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:24:11 AM     all      0.00      0.00      0.00      1.13      0.00     98.87
12:24:12 AM     all      0.38      0.00      0.13     12.14      0.13     87.23
12:24:13 AM     all      1.00      0.00      0.38     12.80      0.13     85.70
12:24:14 AM     all      0.00      0.00      0.00     23.62      0.00     76.38
12:24:15 AM     all      0.00      0.00      0.00     14.54      0.13     85.34
12:24:16 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:24:17 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:24:18 AM     all      0.00      0.00      0.00     14.30      0.00     85.70
12:24:19 AM     all      0.00      0.00      0.13     13.78      0.13     85.96
12:24:20 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
12:24:21 AM     all      0.00      0.00      0.13     12.02      0.13     87.73
12:24:22 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:24:23 AM     all      0.00      0.00      0.13     12.14      0.13     87.61
12:24:24 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:24:25 AM     all      0.00      0.00      0.13     12.28      0.00     87.59
12:24:26 AM     all      2.15      0.00      0.51     16.04      0.00     81.31
12:24:27 AM     all      0.00      0.00      0.12     12.12      0.12     87.62
12:24:28 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
12:24:29 AM     all      0.00      0.00      0.00     12.14      0.13     87.73
12:24:30 AM     all      1.13      0.00      0.13     12.45      0.00     86.29
12:24:31 AM     all      4.55      0.00      0.88     13.13      0.13     81.31
12:24:32 AM     all      3.28      0.00      0.88     12.86      0.13     82.85
12:24:33 AM     all      9.15      0.00      1.40      6.73      0.00     82.72
12:24:34 AM     all     10.94      0.00      2.04      0.51      0.13     86.39
12:24:35 AM     all     10.74      0.00      1.92      0.38      0.13     86.83
12:24:36 AM     all     10.34      0.00      2.55      0.51      0.13     86.46
12:24:37 AM     all     10.90      0.00      1.67      0.51      0.13     86.79
12:24:38 AM     all     10.20      0.00      2.68      0.64      0.00     86.48
12:24:39 AM     all     10.45      0.00      2.42      0.38      0.25     86.50
12:24:40 AM     all     10.73      0.00      2.30      0.77      0.00     86.21
12:24:41 AM     all     10.60      0.00      2.30      0.64      0.13     86.33
12:24:42 AM     all     10.57      0.00      2.29      0.64      0.13     86.37
12:24:43 AM     all     11.01      0.00      1.66      0.51      0.13     86.68
12:24:44 AM     all     10.84      0.00      2.04      0.38      0.13     86.61
12:24:45 AM     all     10.63      0.00      2.18      0.38      0.00     86.81
12:24:46 AM     all     11.05      0.00      1.91      0.64      0.00     86.40
12:24:47 AM     all     11.15      0.00      1.65      0.63      0.13     86.44
12:24:48 AM     all     10.53      0.00      2.16      0.38      0.13     86.80
12:24:49 AM     all     11.18      0.00      1.65      0.51      0.00     86.66
12:24:50 AM     all     10.83      0.00      1.78      0.64      0.13     86.62
12:24:51 AM     all     10.77      0.00      2.03      0.38      0.00     86.82
12:24:52 AM     all     11.07      0.00      1.65      0.64      0.13     86.51
12:24:53 AM     all      9.01      0.00      2.03      6.60      0.13     82.23
12:24:54 AM     all      3.80      0.00      0.63     12.29      0.13     83.14
12:24:55 AM     all      7.33      0.00      1.77      7.59      0.00     83.31
12:24:56 AM     all     11.04      0.00      1.52      0.63      0.13     86.68
12:24:57 AM     all     10.62      0.00      2.28      0.51      0.13     86.47
12:24:58 AM     all     10.53      0.00      2.28      0.76      0.00     86.42
12:24:59 AM     all     10.65      0.00      1.90      0.51      0.13     86.82
12:25:00 AM     all     10.42      0.00      2.29      0.51      0.00     86.79
12:25:01 AM     all     10.38      0.00      2.41      0.76      0.25     86.20
12:25:02 AM     all     11.41      0.00      1.52      0.51      0.00     86.57
12:25:03 AM     all     11.07      0.00      1.65      0.25      0.00     87.02
12:25:04 AM     all     10.77      0.00      1.77      0.76      0.13     86.57
12:25:05 AM     all      9.11      0.00      1.52      5.82      0.13     83.42
12:25:06 AM     all      6.90      0.00      1.40     12.52      0.13     79.05
12:25:07 AM     all      2.01      0.00      0.75     12.56      0.13     84.55
12:25:08 AM     all      1.26      0.00      0.13     12.33      0.00     86.29
12:25:09 AM     all      1.25      0.00      0.63     12.92      0.13     85.07
12:25:10 AM     all      3.28      0.00      0.63     12.86      0.00     83.23
12:25:11 AM     all      3.40      0.00      0.63     12.23      0.13     83.61
12:25:12 AM     all      2.52      0.00      0.63     18.79      0.13     77.93
12:25:13 AM     all      1.13      0.00      0.25     19.95      0.13     78.54
12:25:14 AM     all      1.26      0.00      0.13     23.02      0.13     75.47
12:25:15 AM     all      0.00      0.00      0.00     17.69      0.00     82.31
12:25:16 AM     all      0.00      0.00      0.13     12.28      0.00     87.59
12:25:17 AM     all      0.00      0.00      0.00     18.72      0.13     81.16
12:25:18 AM     all      0.00      0.00      0.00     13.16      0.13     86.72
12:25:19 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:25:20 AM     all      0.00      0.00      0.00     12.05      0.13     87.83
12:25:21 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:25:22 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:25:23 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:25:24 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:25:25 AM     all      2.14      0.00      0.75     12.70      0.13     84.28
12:25:26 AM     all      0.00      0.00      0.00     18.07      0.13     81.81
12:25:27 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:25:28 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
12:25:29 AM     all      0.00      0.00      0.00     12.06      0.00     87.94
12:25:30 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:25:31 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
12:25:32 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:25:33 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:25:34 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:25:35 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:25:36 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:25:37 AM     all      1.13      0.00      0.25     13.80      0.00     84.82
12:25:38 AM     all      0.00      0.00      0.00     12.19      0.13     87.69
12:25:39 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:25:40 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
12:25:41 AM     all      0.00      0.00      0.00     12.06      0.00     87.94
12:25:42 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:25:43 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:25:44 AM     all      3.16      0.00      0.88     14.14      0.00     81.82
12:25:45 AM     all      4.30      0.00      0.63     13.15      0.13     81.80
12:25:46 AM     all      9.19      0.00      2.02      3.53      0.13     85.14
12:25:47 AM     all     11.20      0.00      1.78      0.51      0.00     86.51
12:25:48 AM     all     10.94      0.00      1.53      0.89      0.13     86.51
12:25:49 AM     all     11.15      0.00      1.65      0.89      0.00     86.31
12:25:50 AM     all     10.62      0.00      2.28      0.51      0.25     86.35
12:25:51 AM     all     10.80      0.00      1.78      0.64      0.00     86.79
12:25:52 AM     all     11.01      0.00      2.03      0.38      0.00     86.58
12:25:53 AM     all     11.04      0.00      1.65      0.51      0.13     86.68
12:25:54 AM     all     10.73      0.00      2.27      0.63      0.00     86.36
12:25:55 AM     all     10.77      0.00      2.03      0.63      0.13     86.44
12:25:56 AM     all      6.10      0.00      1.52      8.51      0.25     83.61
12:25:57 AM     all     10.73      0.00      2.27      0.63      0.00     86.36
12:25:58 AM     all     11.01      0.00      2.03      0.51      0.13     86.33
12:25:59 AM     all     10.53      0.00      2.28      0.63      0.13     86.42
12:26:00 AM     all     10.90      0.00      2.03      0.51      0.00     86.57
12:26:01 AM     all     10.41      0.00      2.28      0.63      0.13     86.55
12:26:02 AM     all     10.70      0.00      2.04      0.38      0.00     86.88
12:26:03 AM     all     10.66      0.00      1.90      0.51      0.13     86.80
12:26:04 AM     all     10.90      0.00      2.03      0.51      0.00     86.57
12:26:05 AM     all     10.77      0.00      1.90      0.38      0.13     86.82
12:26:06 AM     all     10.90      0.00      1.77      0.51      0.13     86.69
12:26:07 AM     all     10.91      0.00      2.03      0.63      0.00     86.42
12:26:08 AM     all     10.53      0.00      2.28      0.51      0.00     86.68
12:26:09 AM     all     10.76      0.00      2.15      0.63      0.13     86.33
12:26:10 AM     all     11.03      0.00      1.77      0.76      0.13     86.31
12:26:11 AM     all     10.91      0.00      2.28      1.52      0.00     85.28
