Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

03:06:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:06:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:41 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
03:06:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:06:43 AM     all      0.13      0.00      0.13      0.26      0.00     99.48
03:06:44 AM     all      0.26      0.00      0.13      0.26      0.26     99.08
03:06:45 AM     all      0.52      0.00      0.39      0.39      0.26     98.44
03:06:46 AM     all      0.53      0.00      0.39      1.58      0.13     97.37
03:06:47 AM     all      0.13      0.00      0.39      0.39      0.26     98.82
03:06:48 AM     all      0.39      0.00      0.39      0.26      0.26     98.69
03:06:49 AM     all      0.39      0.00      0.26      0.26      0.13     98.95
03:06:50 AM     all      0.13      0.00      0.26      0.26      0.13     99.21
03:06:51 AM     all      0.53      0.00      0.53      3.29      0.39     95.27
03:06:52 AM     all      0.26      0.00      0.40      0.13      0.13     99.08
03:06:53 AM     all      0.26      0.00      0.26      0.39      0.13     98.95
03:06:54 AM     all      0.52      0.00      0.39      0.13      0.39     98.56
03:06:55 AM     all      0.13      0.00      0.39      0.53      0.26     98.68
03:06:56 AM     all      0.53      0.00      0.26      0.26      0.13     98.82
03:06:57 AM     all      0.39      0.00      0.39      0.26      0.13     98.82
03:06:58 AM     all      0.26      0.00      0.53      0.13      0.26     98.81
03:06:59 AM     all      0.39      0.00      0.39      0.66      0.39     98.16
03:07:00 AM     all      0.39      0.00      0.39      0.26      0.13     98.82
03:07:01 AM     all      0.26      0.00      0.13      0.26      0.26     99.08
03:07:02 AM     all      0.13      0.00      0.39      0.26      0.00     99.21
03:07:03 AM     all      0.39      0.00      0.26      0.52      0.39     98.43
03:07:04 AM     all      0.26      0.00      0.39      0.26      0.13     98.95
03:07:05 AM     all      0.40      0.00      0.26      0.26      0.26     98.81
03:07:06 AM     all      0.26      0.00      0.26      0.26      0.26     98.94
03:07:07 AM     all      0.13      0.00      0.39      0.39      0.13     98.95
03:07:08 AM     all      0.26      0.00      0.26      0.39      0.39     98.68
03:07:09 AM     all      0.39      0.00      0.53      0.13      0.00     98.95
03:07:10 AM     all      0.39      0.00      0.39      0.39      0.26     98.55
03:07:11 AM     all      0.52      0.00      0.39      0.26      0.26     98.56
03:07:12 AM     all      0.26      0.00      0.13      0.53      0.26     98.81
03:07:13 AM     all      0.40      0.00      0.40      0.13      0.13     98.95
03:07:14 AM     all      0.40      0.00      0.26      0.40      0.13     98.81
03:07:15 AM     all      0.26      0.00      0.66      0.26      0.39     98.43
03:07:16 AM     all      0.26      0.00      0.13      8.09      0.13     91.38
03:07:17 AM     all      0.00      0.00      0.00     12.61      0.13     87.26
03:07:18 AM     all      0.26      0.00      0.39      9.77      0.13     89.46
03:07:19 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:07:20 AM     all      0.40      0.00      0.13      0.13      0.26     99.08
03:07:21 AM     all      0.13      0.00      0.53      0.39      0.13     98.82
03:07:22 AM     all      0.40      0.00      0.26      0.26      0.26     98.81
03:07:23 AM     all      0.26      0.00      0.39      3.28      0.13     95.94
03:07:24 AM     all      0.13      0.00      0.26     13.31      0.26     86.05
03:07:25 AM     all      0.26      0.00      0.26      2.37      0.26     96.85
03:07:26 AM     all      0.13      0.00      0.53      0.53      0.13     98.68
03:07:27 AM     all      0.39      0.00      0.39      0.26      0.13     98.82
03:07:28 AM     all      0.39      0.00      0.13      0.26      0.39     98.82
03:07:29 AM     all      0.66      0.00      0.13      0.26      0.13     98.82
03:07:30 AM     all      0.13      0.00      0.39      0.53      0.26     98.68
03:07:31 AM     all      0.40      0.00      0.13      0.26      0.13     99.08
03:07:32 AM     all      0.26      0.00      0.53      0.26      0.26     98.68
03:07:33 AM     all      0.39      0.00      0.39      0.26      0.26     98.69
03:07:34 AM     all      0.39      0.00      0.39      0.26      0.26     98.69
03:07:35 AM     all      0.26      0.00      0.13      0.26      0.13     99.21
03:07:36 AM     all      0.26      0.00      0.26      0.26      0.26     98.95
03:07:37 AM     all      0.39      0.00      0.13      0.26      0.26     98.95
03:07:38 AM     all      0.26      0.00      0.66      0.39      0.13     98.55
03:07:39 AM     all      0.26      0.00      0.40      0.13      0.13     99.08
03:07:40 AM     all      0.52      0.00      0.39      0.52      0.26     98.30
03:07:41 AM     all      0.66      0.00      0.39      1.31      0.26     97.37
03:07:42 AM     all      0.26      0.00      0.26     12.29      0.26     86.94
03:07:43 AM     all      0.00      0.00      0.00     12.59      0.00     87.41
03:07:44 AM     all      0.00      0.00      0.00     12.59      0.00     87.41
03:07:45 AM     all      0.39      0.00      0.66      0.26      0.13     98.55
03:07:46 AM     all      0.39      0.00      0.52      0.26      0.26     98.56
03:07:47 AM     all      0.39      0.00      0.52      0.39      0.26     98.43
03:07:48 AM     all      0.26      0.00      0.79      0.13      0.13     98.69
03:07:49 AM     all      0.52      0.00      0.52      0.39      0.26     98.30
03:07:50 AM     all      0.39      0.00      0.52      3.54      0.26     95.28
03:07:51 AM     all      0.39      0.00      0.26      0.52      0.26     98.56
03:07:52 AM     all      0.39      0.00      0.52      0.13      0.13     98.82
03:07:53 AM     all      0.39      0.00      0.26      0.39      0.26     98.69
03:07:54 AM     all      0.13      0.00      0.26      0.26      0.13     99.21
03:07:55 AM     all      0.26      0.00      0.40      4.37      0.26     94.71
03:07:56 AM     all      0.39      0.00      0.39      0.26      0.26     98.69
03:07:57 AM     all      0.39      0.00      0.65      0.39      0.26     98.30
03:07:58 AM     all      0.26      0.00      0.26      0.26      0.13     99.08
03:07:59 AM     all      0.26      0.00      0.26      0.26      0.13     99.08
03:08:00 AM     all      0.26      0.00      0.26      0.26      0.39     98.82
03:08:01 AM     all      0.53      0.00      0.39      0.39      0.13     98.55
03:08:02 AM     all      0.39      0.00      0.39      0.26      0.13     98.82
03:08:03 AM     all      0.26      0.00      0.65      0.26      0.39     98.43
03:08:04 AM     all      0.13      0.00      0.26      0.26      0.13     99.21
03:08:05 AM     all      0.39      0.00      0.66      0.26      0.13     98.55
03:08:06 AM     all      0.26      0.00      0.39      0.26      0.26     98.82
03:08:07 AM     all      0.53      0.00      0.39      0.13      0.26     98.69
03:08:08 AM     all      0.26      0.00      0.13      0.26      0.26     99.08
03:08:09 AM     all      0.39      0.00      0.39      0.26      0.13     98.82
03:08:10 AM     all      0.52      0.00      0.26      0.26      0.13     98.82
03:08:11 AM     all      0.52      0.00      0.52      0.52      0.26     98.17
03:08:12 AM     all      0.26      0.00      0.39      0.13      0.26     98.95
03:08:13 AM     all      0.39      0.00      0.53      0.53      0.13     98.42
03:08:14 AM     all      0.53      0.00      0.13      0.26      0.26     98.82
03:08:15 AM     all      0.39      0.00      0.79      0.39      0.13     98.30
03:08:16 AM     all      0.39      0.00      0.53      0.13      0.26     98.69
03:08:17 AM     all      0.26      0.00      0.52      0.39      0.26     98.56
03:08:18 AM     all      0.40      0.00      0.26      0.26      0.26     98.81
