Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

12:45:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:45:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:15 AM     all      2.53      0.00      1.26      0.13      0.13     95.95
12:45:16 AM     all      4.20      0.00      1.65      0.13      0.00     94.02
12:45:17 AM     all      5.06      0.00      1.64      0.13      0.13     93.05
12:45:18 AM     all      4.81      0.00      1.77      0.25      0.13     93.04
12:45:19 AM     all      4.86      0.00      1.02      0.26      0.00     93.86
12:45:20 AM     all      4.69      0.00      1.90      0.25      0.13     93.03
12:45:21 AM     all      4.85      0.00      1.28      0.13      0.00     93.74
12:45:22 AM     all      4.59      0.00      1.66      0.13      0.13     93.50
12:45:23 AM     all      5.09      0.00      1.53      0.00      0.13     93.26
12:45:24 AM     all      5.19      0.00      1.65      0.25      0.13     92.78
12:45:25 AM     all      5.33      0.00      1.40      0.13      0.13     93.02
12:45:26 AM     all      5.58      0.00      1.40      0.25      0.00     92.77
12:45:27 AM     all      5.46      0.00      1.40      0.00      0.13     93.02
12:45:28 AM     all      4.98      0.00      1.40      0.13      0.13     93.36
12:45:29 AM     all      5.44      0.00      1.52      0.25      0.13     92.66
12:45:30 AM     all      5.46      0.00      1.40      0.25      0.00     92.89
12:45:31 AM     all      5.20      0.00      1.52      0.25      0.13     92.89
12:45:32 AM     all      4.86      0.00      1.41      0.13      0.13     93.48
12:45:33 AM     all      5.34      0.00      1.40      0.13      0.00     93.13
12:45:34 AM     all      5.06      0.00      1.65      0.13      0.13     93.04
12:45:35 AM     all      4.84      0.00      1.66      0.13      0.13     93.25
12:45:36 AM     all      4.95      0.00      1.52      1.78      0.00     91.75
12:45:37 AM     all      4.49      0.00      1.41      0.51      0.13     93.46
12:45:38 AM     all      5.35      0.00      1.27      0.38      0.13     92.87
12:45:39 AM     all      5.07      0.00      1.90      0.51      0.13     92.40
12:45:40 AM     all      4.72      0.00      1.53      0.38      0.13     93.24
12:45:41 AM     all      5.22      0.00      1.65      0.25      0.00     92.88
12:45:42 AM     all      5.18      0.00      1.89      0.63      0.13     92.17
12:45:43 AM     all      4.96      0.00      1.91      0.38      0.13     92.63
12:45:44 AM     all      4.71      0.00      1.53      0.64      0.00     93.12
12:45:45 AM     all      5.22      0.00      1.53      0.38      0.13     92.75
12:45:46 AM     all      4.87      0.00      1.15      2.30      0.13     91.55
12:45:47 AM     all      3.03      0.00      0.76     13.15      0.13     82.93
12:45:48 AM     all      0.76      0.00      0.38     12.61      0.13     86.13
12:45:49 AM     all      0.88      0.00      0.50     12.83      0.00     85.79
12:45:50 AM     all      1.13      0.00      0.13     12.45      0.13     86.16
12:45:51 AM     all      1.51      0.00      0.50     12.74      0.13     85.12
12:45:52 AM     all      1.38      0.00      0.38     12.96      0.00     85.28
12:45:53 AM     all      0.76      0.00      0.25     12.74      0.13     86.13
12:45:54 AM     all      1.13      0.00      0.13     12.48      0.00     86.25
12:45:55 AM     all      0.76      0.00      0.38     12.47      0.13     86.27
12:45:56 AM     all      1.27      0.00      0.38     12.55      0.13     85.68
12:45:57 AM     all      1.25      0.00      0.38     12.14      0.13     86.11
12:45:58 AM     all      1.01      0.00      0.38     12.11      0.00     86.51
12:45:59 AM     all      0.88      0.00      0.25     12.47      0.13     86.27
12:46:00 AM     all      0.63      0.00      0.25     12.47      0.13     86.52
12:46:01 AM     all      1.39      0.00      0.51     12.41      0.00     85.70
12:46:02 AM     all      1.38      0.00      0.13     12.70      0.13     85.66
12:46:03 AM     all      1.13      0.00      0.38     12.30      0.13     86.07
12:46:04 AM     all      1.38      0.00      0.13     12.20      0.00     86.29
12:46:05 AM     all      1.27      0.00      0.51     12.41      0.00     85.82
12:46:06 AM     all      1.51      0.00      0.13     12.44      0.13     85.80
12:46:07 AM     all      0.88      0.00      0.25     12.34      0.13     86.40
12:46:08 AM     all      0.63      0.00      0.13     12.44      0.00     86.81
12:46:09 AM     all      0.88      0.00      0.50     12.70      0.00     85.91
12:46:10 AM     all      0.13      0.00      0.00     12.16      0.13     87.59
12:46:11 AM     all      1.38      0.00      0.50     13.33      0.13     84.65
12:46:12 AM     all      1.39      0.00      0.25     17.17      0.00     81.19
12:46:13 AM     all      0.50      0.00      0.13     20.70      0.13     78.54
12:46:14 AM     all      0.50      0.00      0.13     21.89      0.13     77.36
12:46:15 AM     all      0.00      0.00      0.00     12.91      0.00     87.09
12:46:16 AM     all      0.50      0.00      0.25     19.10      0.00     80.15
12:46:17 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
12:46:18 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:46:19 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:46:20 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
12:46:21 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
12:46:22 AM     all      4.21      0.00      1.53      5.10      0.00     89.16
12:46:23 AM     all      5.31      0.00      1.77      0.38      0.13     92.41
12:46:24 AM     all      4.95      0.00      1.90      0.25      0.13     92.77
12:46:25 AM     all      5.43      0.00      2.02      0.25      0.00     92.30
12:46:26 AM     all      5.10      0.00      1.40      0.00      0.13     93.38
12:46:27 AM     all      5.70      0.00      1.14      2.79      0.13     90.24
12:46:28 AM     all      4.83      0.00      1.78      0.13      0.13     93.14
12:46:29 AM     all      4.97      0.00      1.66      0.00      0.13     93.24
12:46:30 AM     all      4.87      0.00      0.90      0.13      0.00     94.10
12:46:31 AM     all      5.46      0.00      1.40      0.00      0.13     93.02
12:46:32 AM     all      3.81      0.00      1.27      6.09      0.00     88.83
12:46:33 AM     all      6.06      0.00      0.88      0.63      0.25     92.17
12:46:34 AM     all      5.09      0.00      1.65      0.64      0.00     92.62
12:46:35 AM     all      5.32      0.00      1.52      0.51      0.25     92.41
