Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

03:37:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:37:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:37:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:37:49 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:50 AM     all      0.13      0.00      0.13      0.00      0.00     99.74
03:37:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:37:52 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:53 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:54 AM     all      0.13      0.00      0.13      0.00      0.00     99.74
03:37:55 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:56 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:57 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:37:58 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:37:59 AM     all      0.26      0.00      0.00      0.00      0.13     99.61
03:38:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:38:01 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:02 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:03 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:38:04 AM     all      0.00      0.00      0.00      0.13      0.13     99.74
03:38:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:38:06 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:07 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:08 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
03:38:09 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:38:10 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:38:11 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
03:38:12 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:38:13 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:14 AM     all      0.13      0.00      0.13      0.00      0.00     99.74
03:38:15 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:38:16 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:38:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:38:18 AM     all      0.13      0.00      0.00      0.00      0.13     99.74
03:38:19 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:20 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:38:21 AM     all      0.00      0.00      0.13      0.00      0.13     99.74
03:38:22 AM     all      0.13      0.00      0.13      0.00      0.13     99.61
03:38:23 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:38:25 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:26 AM     all      0.13      0.00      0.13      0.00      0.00     99.74
03:38:27 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:28 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
03:38:29 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
03:38:30 AM     all      0.00      0.00      0.00      0.00      0.13     99.87
