Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

02:55:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:55:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:55:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:55:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:56:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:56:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:56:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:56:03 AM     all      0.13      0.00      0.00      0.26      0.13     99.49
02:56:04 AM     all      0.13      0.00      0.13      0.26      0.13     99.34
02:56:05 AM     all      0.13      0.00      0.26      0.39      0.13     99.08
02:56:06 AM     all      0.13      0.00      0.26      0.13      0.26     99.21
02:56:07 AM     all      0.13      0.00      0.39      0.53      0.26     98.68
02:56:08 AM     all      0.26      0.00      0.13      0.26      0.26     99.08
02:56:09 AM     all      0.26      0.00      0.53      0.39      0.13     98.68
02:56:10 AM     all      0.52      0.00      0.39      0.26      0.13     98.69
02:56:11 AM     all      0.52      0.00      0.26      0.39      0.26     98.56
02:56:12 AM     all      0.26      0.00      0.13      0.26      0.26     99.08
02:56:13 AM     all      0.26      0.00      0.26      0.26      0.26     98.94
02:56:14 AM     all      0.26      0.00      0.52      0.39      0.13     98.69
02:56:15 AM     all      0.26      0.00      0.26      0.13      0.13     99.21
02:56:16 AM     all      0.79      0.00      0.26      0.39      0.39     98.17
02:56:17 AM     all      0.13      0.00      0.40      0.26      0.26     98.95
02:56:18 AM     all      0.40      0.00      0.40      0.40      0.13     98.68
02:56:19 AM     all      0.39      0.00      0.39      0.13      0.26     98.82
02:56:20 AM     all      0.40      0.00      0.26      0.40      0.13     98.81
02:56:21 AM     all      0.39      0.00      0.26      0.39      0.13     98.82
02:56:22 AM     all      0.39      0.00      0.52      0.39      0.39     98.29
02:56:23 AM     all      0.26      0.00      0.13      0.13      0.26     99.21
02:56:24 AM     all      0.53      0.00      0.26      0.40      0.13     98.68
02:56:25 AM     all      0.39      0.00      0.39      0.13      0.26     98.82
02:56:26 AM     all      0.39      0.00      0.39      0.39      0.13     98.69
02:56:27 AM     all      0.13      0.00      0.00      0.40      0.26     99.21
02:56:28 AM     all      0.53      0.00      0.39      0.39      0.26     98.42
02:56:29 AM     all      0.40      0.00      0.26      0.26      0.13     98.95
02:56:30 AM     all      0.26      0.00      0.53      0.39      0.26     98.55
