Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

12:54:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:54:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:54:48 AM     all      0.63      0.00      0.63      0.00      0.00     98.74
12:54:49 AM     all      4.56      0.00      1.65      0.25      0.13     93.41
12:54:50 AM     all      4.69      0.00      1.77      0.25      0.00     93.28
12:54:51 AM     all      4.93      0.00      1.39      0.13      0.25     93.30
12:54:52 AM     all      5.09      0.00      1.27      0.13      0.00     93.51
12:54:53 AM     all      5.30      0.00      1.64      0.25      0.13     92.69
12:54:54 AM     all      5.08      0.00      1.52      0.00      0.13     93.27
12:54:55 AM     all      4.68      0.00      2.15      0.13      0.00     93.05
12:54:56 AM     all      4.96      0.00      1.53      0.13      0.13     93.26
12:54:57 AM     all      5.19      0.00      1.77      0.25      0.13     92.66
12:54:58 AM     all      4.72      0.00      1.28      0.13      0.00     93.88
12:54:59 AM     all      3.83      0.00      1.53      1.02      0.13     93.49
12:55:00 AM     all      3.47      0.00      1.29      0.26      0.00     94.98
12:55:01 AM     all      5.28      0.00      1.76      0.13      0.13     92.70
12:55:02 AM     all      4.56      0.00      1.90      0.13      0.00     93.42
12:55:03 AM     all      4.85      0.00      1.15      0.26      0.13     93.62
12:55:04 AM     all      5.31      0.00      1.64      0.25      0.13     92.67
12:55:05 AM     all      4.95      0.00      1.52      0.13      0.13     93.27
12:55:06 AM     all      4.96      0.00      1.27      0.13      0.13     93.52
12:55:07 AM     all      4.71      0.00      1.40      0.13      0.00     93.76
12:55:08 AM     all      5.33      0.00      1.40      0.13      0.13     93.02
12:55:09 AM     all      4.59      0.00      1.40      0.13      0.13     93.75
12:55:10 AM     all      4.96      0.00      1.53      0.13      0.00     93.38
12:55:11 AM     all      3.68      0.00      1.27      5.07      0.25     89.73
12:55:12 AM     all      1.26      0.00      0.50     12.22      0.00     86.02
12:55:13 AM     all      0.00      0.00      0.12     12.25      0.12     87.50
12:55:14 AM     all      0.50      0.00      0.13     12.83      0.00     86.54
12:55:15 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
12:55:16 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
12:55:17 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
12:55:18 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
