Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/31/2016 	_x86_64_	(8 CPU)

12:49:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:49:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:18 AM     all      1.64      0.00      0.88      0.13      0.00     97.35
12:49:19 AM     all      5.08      0.00      1.27      0.25      0.13     93.27
12:49:20 AM     all      4.09      0.00      1.79      0.00      0.13     94.00
12:49:21 AM     all      5.68      0.00      1.26      0.25      0.00     92.80
12:49:22 AM     all      5.43      0.00      1.77      0.00      0.25     92.55
12:49:23 AM     all      4.71      0.00      1.65      0.25      0.00     93.38
12:49:24 AM     all      5.08      0.00      1.27      0.25      0.13     93.27
12:49:25 AM     all      5.59      0.00      1.27      0.00      0.13     93.01
12:49:26 AM     all      5.34      0.00      1.15      0.25      0.00     93.26
12:49:27 AM     all      6.29      0.00      1.51      0.00      0.13     92.08
12:49:28 AM     all      5.70      0.00      1.27      0.13      0.13     92.78
12:49:29 AM     all      4.46      0.00      1.78      0.25      0.13     93.38
12:49:30 AM     all      5.56      0.00      1.77      0.13      0.00     92.54
12:49:31 AM     all      4.71      0.00      1.78      0.00      0.13     93.38
12:49:32 AM     all      5.83      0.00      1.01      0.25      0.13     92.78
12:49:33 AM     all      5.47      0.00      1.40      0.00      0.13     93.00
12:49:34 AM     all      5.08      0.00      1.90      0.25      0.00     92.77
12:49:35 AM     all      4.96      0.00      1.53      0.25      0.13     93.13
12:49:36 AM     all      4.74      0.00      1.03      0.00      0.13     94.10
12:49:37 AM     all      4.60      0.00      1.41      0.13      0.13     93.73
12:49:38 AM     all      5.33      0.00      1.40      0.13      0.13     93.02
12:49:39 AM     all      5.09      0.00      1.40      0.13      0.13     93.26
12:49:40 AM     all      5.48      0.00      1.27      0.13      0.00     93.12
12:49:41 AM     all      5.07      0.00      1.65      0.25      0.13     92.90
12:49:42 AM     all      4.72      0.00      1.66      0.00      0.13     93.49
12:49:43 AM     all      5.34      0.00      1.40      0.25      0.00     93.01
12:49:44 AM     all      4.96      0.00      1.65      0.25      0.13     93.00
12:49:45 AM     all      5.18      0.00      1.90      0.13      0.13     92.67
12:49:46 AM     all      5.82      0.00      1.27      0.13      0.13     92.66
12:49:47 AM     all      4.38      0.00      1.29      0.13      0.00     94.21
12:49:48 AM     all      4.58      0.00      1.65      0.25      0.13     93.38
12:49:49 AM     all      2.54      0.00      0.76     12.34      0.13     84.22
12:49:50 AM     all      1.13      0.00      0.38     12.78      0.13     85.59
12:49:51 AM     all      1.38      0.00      0.25     12.08      0.00     86.29
