Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/30/2016 	_x86_64_	(8 CPU)

05:26:26 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:26:27 PM     all      0.00      0.00      0.00     12.06      0.00     87.94
05:26:28 PM     all      0.13      0.00      0.00      3.51      0.00     96.37
05:26:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:26:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:26:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:26:32 PM     all      0.00      0.00      0.00      0.00      0.12     99.88
05:26:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:26:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:26:35 PM     all      0.38      0.00      0.38      0.13      0.00     99.10
05:26:36 PM     all      0.79      0.00      0.79      0.66      0.40     97.36
05:26:37 PM     all      0.79      0.00      0.66      0.40      0.26     97.89
05:26:38 PM     all      0.79      0.00      0.53      0.79      0.26     97.62
05:26:39 PM     all      0.80      0.00      0.40      0.67      0.27     97.87
05:26:40 PM     all      0.79      0.00      0.53      0.26      0.40     98.01
05:26:41 PM     all      0.79      0.00      0.66      0.53      0.26     97.75
05:26:42 PM     all      1.32      0.00      0.53      0.92      0.40     96.84
05:26:43 PM     all      0.80      0.00      0.53      0.80      0.27     97.61
05:26:44 PM     all      0.93      0.00      0.27      0.80      0.27     97.74
05:26:45 PM     all      1.06      0.00      0.53      0.80      0.27     97.35
05:26:46 PM     all      1.06      0.00      0.53      0.93      0.40     97.09
05:26:47 PM     all      0.66      0.00      0.66      0.93      0.27     97.47
05:26:48 PM     all      0.53      0.00      0.53      0.93      0.40     97.61
05:26:49 PM     all      0.67      0.00      0.80      0.80      0.27     97.47
05:26:50 PM     all      0.66      0.00      0.79      0.93      0.40     97.22
05:26:51 PM     all      0.53      0.00      0.40      0.93      0.27     97.87
05:26:52 PM     all      0.79      0.00      0.79      0.93      0.40     97.09
05:26:53 PM     all      0.53      0.00      0.40      0.93      0.27     97.86
05:26:54 PM     all      0.80      0.00      0.53      0.80      0.27     97.60
